"id"	"source_id"	"name"	"value"
"795"	"46"	"Borough"	"3"
"796"	"46"	"Borough"	"3"
"797"	"46"	"Borough"	"3"
"798"	"46"	"Borough"	"3"
"799"	"46"	"Borough"	"3"
"800"	"46"	"Borough"	"3"
"801"	"46"	"Borough"	"3"
"802"	"46"	"Borough"	"3"
"803"	"46"	"Borough"	"3"
"804"	"46"	"Borough"	"3"
"805"	"46"	"Borough"	"3"
"806"	"46"	"Borough"	"3"
"807"	"47"	"Borough"	"3"
"808"	"47"	"Borough"	"3"
"809"	"47"	"Borough"	"3"
"810"	"47"	"Borough"	"3"
"811"	"47"	"Borough"	"3"
"812"	"47"	"Borough"	"3"
"813"	"47"	"Borough"	"3"
"814"	"47"	"Borough"	"3"
"815"	"47"	"Borough"	"3"
"816"	"47"	"Borough"	"3"
"817"	"47"	"Borough"	"3"
"818"	"47"	"Borough"	"3"
"819"	"47"	"Borough"	"3"
"820"	"47"	"Borough"	"3"
"821"	"47"	"Borough"	"3"
"822"	"47"	"Borough"	"3"
"823"	"48"	"Borough"	"3"
"824"	"48"	"Borough"	"3"
"825"	"48"	"Borough"	"3"
"826"	"48"	"Borough"	"3"
"827"	"48"	"Borough"	"3"
"828"	"48"	"Borough"	"3"
"829"	"48"	"Borough"	"3"
"830"	"48"	"Borough"	"3"
"831"	"48"	"Borough"	"3"
"832"	"48"	"Borough"	"3"
"833"	"48"	"Borough"	"3"
"834"	"48"	"Borough"	"3"
"835"	"48"	"Borough"	"3"
"836"	"48"	"Borough"	"3"
"837"	"48"	"Borough"	"3"
"838"	"48"	"Borough"	"3"
"839"	"49"	"Borough"	"3"
"840"	"49"	"Borough"	"3"
"841"	"49"	"Borough"	"3"
"842"	"49"	"Borough"	"3"
"843"	"49"	"Borough"	"3"
"844"	"49"	"Borough"	"3"
"845"	"49"	"Borough"	"3"
"846"	"49"	"Borough"	"3"
"847"	"49"	"Borough"	"3"
"848"	"49"	"Borough"	"3"
"849"	"49"	"Borough"	"3"
"850"	"49"	"Borough"	"3"
"851"	"49"	"Borough"	"3"
"852"	"49"	"Borough"	"3"
"853"	"49"	"Borough"	"3"
"854"	"49"	"Borough"	"3"
"855"	"50"	"Borough"	"3"
"856"	"50"	"Borough"	"3"
"857"	"50"	"Borough"	"3"
"858"	"50"	"Borough"	"3"
"859"	"50"	"Borough"	"3"
"860"	"50"	"Borough"	"3"
"861"	"50"	"Borough"	"3"
"862"	"50"	"Borough"	"3"
"863"	"50"	"Borough"	"3"
"864"	"50"	"Borough"	"3"
"865"	"50"	"Borough"	"3"
"866"	"50"	"Borough"	"3"
"867"	"50"	"Borough"	"3"
"868"	"50"	"Borough"	"3"
"869"	"50"	"Borough"	"3"
"870"	"50"	"Borough"	"3"
"871"	"51"	"Borough"	"3"
"872"	"51"	"Borough"	"3"
"873"	"51"	"Borough"	"3"
"874"	"51"	"Borough"	"3"
"875"	"51"	"Borough"	"3"
"876"	"51"	"Borough"	"3"
"877"	"51"	"Borough"	"3"
"878"	"51"	"Borough"	"3"
"879"	"51"	"Borough"	"3"
"880"	"51"	"Borough"	"3"
"881"	"51"	"Borough"	"3"
"882"	"51"	"Borough"	"3"
"883"	"51"	"Borough"	"3"
"884"	"51"	"Borough"	"3"
"885"	"51"	"Borough"	"3"
"886"	"51"	"Borough"	"3"
"887"	"52"	"Borough"	"3"
"888"	"52"	"Borough"	"3"
"889"	"52"	"Borough"	"3"
"890"	"52"	"Borough"	"3"
"891"	"52"	"Borough"	"3"
"892"	"52"	"Borough"	"3"
"893"	"52"	"Borough"	"3"
"894"	"52"	"Borough"	"3"
"895"	"52"	"Borough"	"3"
"896"	"52"	"Borough"	"3"
"897"	"52"	"Borough"	"3"
"898"	"52"	"Borough"	"3"
"899"	"52"	"Borough"	"3"
"900"	"52"	"Borough"	"3"
"901"	"52"	"Borough"	"3"
"902"	"52"	"Borough"	"3"
"903"	"53"	"Borough"	"3"
"904"	"53"	"Borough"	"3"
"905"	"53"	"Borough"	"3"
"906"	"53"	"Borough"	"3"
"907"	"53"	"Borough"	"3"
"908"	"53"	"Borough"	"3"
"909"	"53"	"Borough"	"3"
"910"	"53"	"Borough"	"3"
"911"	"53"	"Borough"	"3"
"912"	"53"	"Borough"	"3"
"913"	"53"	"Borough"	"3"
"914"	"53"	"Borough"	"3"
"915"	"53"	"Borough"	"3"
"916"	"53"	"Borough"	"3"
"917"	"53"	"Borough"	"3"
"918"	"53"	"Borough"	"3"
"919"	"54"	"Borough"	"3"
"920"	"54"	"Borough"	"3"
"921"	"54"	"Borough"	"3"
"922"	"54"	"Borough"	"3"
"923"	"54"	"Borough"	"3"
"924"	"54"	"Borough"	"3"
"925"	"54"	"Borough"	"3"
"926"	"54"	"Borough"	"3"
"927"	"54"	"Borough"	"3"
"928"	"54"	"Borough"	"3"
"929"	"54"	"Borough"	"3"
"930"	"54"	"Borough"	"3"
"931"	"54"	"Borough"	"3"
"932"	"54"	"Borough"	"3"
"933"	"54"	"Borough"	"3"
"934"	"54"	"Borough"	"3"
"935"	"55"	"Borough"	"3"
"936"	"55"	"Borough"	"3"
"937"	"55"	"Borough"	"3"
"938"	"55"	"Borough"	"3"
"939"	"55"	"Borough"	"3"
"940"	"55"	"Borough"	"3"
"941"	"55"	"Borough"	"3"
"942"	"55"	"Borough"	"3"
"943"	"55"	"Borough"	"3"
"944"	"55"	"Borough"	"3"
"945"	"55"	"Borough"	"3"
"946"	"55"	"Borough"	"3"
"947"	"55"	"Borough"	"3"
"948"	"55"	"Borough"	"3"
"949"	"55"	"Borough"	"3"
"950"	"55"	"Borough"	"3"
"951"	"56"	"Borough"	"3"
"952"	"56"	"Borough"	"3"
"953"	"56"	"Borough"	"3"
"954"	"56"	"Borough"	"3"
"955"	"56"	"Borough"	"3"
"956"	"56"	"Borough"	"3"
"957"	"56"	"Borough"	"3"
"958"	"56"	"Borough"	"3"
"959"	"56"	"Borough"	"3"
"960"	"56"	"Borough"	"3"
"961"	"56"	"Borough"	"3"
"962"	"56"	"Borough"	"3"
"963"	"56"	"Borough"	"3"
"964"	"56"	"Borough"	"3"
"965"	"56"	"Borough"	"3"
"966"	"56"	"Borough"	"3"
"967"	"57"	"Borough"	"3"
"968"	"57"	"Borough"	"3"
"969"	"57"	"Borough"	"3"
"970"	"57"	"Borough"	"3"
"971"	"57"	"Borough"	"3"
"972"	"57"	"Borough"	"3"
"973"	"57"	"Borough"	"3"
"974"	"57"	"Borough"	"3"
"975"	"57"	"Borough"	"3"
"976"	"57"	"Borough"	"3"
"977"	"57"	"Borough"	"3"
"978"	"57"	"Borough"	"3"
"979"	"57"	"Borough"	"3"
"980"	"57"	"Borough"	"3"
"981"	"57"	"Borough"	"3"
"982"	"57"	"Borough"	"3"
"983"	"58"	"Borough"	"3"
"984"	"58"	"Borough"	"3"
"985"	"58"	"Borough"	"3"
"986"	"58"	"Borough"	"3"
"987"	"58"	"Borough"	"3"
"988"	"58"	"Borough"	"3"
"989"	"58"	"Borough"	"3"
"990"	"58"	"Borough"	"3"
"991"	"58"	"Borough"	"3"
"992"	"58"	"Borough"	"3"
"993"	"58"	"Borough"	"3"
"994"	"58"	"Borough"	"3"
"995"	"58"	"Borough"	"3"
"996"	"58"	"Borough"	"3"
"997"	"58"	"Borough"	"3"
"998"	"58"	"Borough"	"3"
"999"	"59"	"Borough"	"3"
"1000"	"59"	"Borough"	"3"
"1001"	"59"	"Borough"	"3"
"1002"	"59"	"Borough"	"3"
"1003"	"59"	"Borough"	"3"
"1004"	"59"	"Borough"	"3"
"1005"	"59"	"Borough"	"3"
"1006"	"59"	"Borough"	"3"
"1007"	"59"	"Borough"	"3"
"1008"	"59"	"Borough"	"3"
"1009"	"59"	"Borough"	"3"
"1010"	"59"	"Borough"	"3"
"1011"	"59"	"Borough"	"3"
"1012"	"59"	"Borough"	"3"
"1013"	"59"	"Borough"	"3"
"1014"	"59"	"Borough"	"3"
"1015"	"60"	"Borough"	"3"
"1016"	"60"	"Borough"	"3"
"1017"	"60"	"Borough"	"3"
"1018"	"60"	"Borough"	"3"
"1019"	"60"	"Borough"	"3"
"1020"	"60"	"Borough"	"3"
"1021"	"60"	"Borough"	"3"
"1022"	"60"	"Borough"	"3"
"1023"	"60"	"Borough"	"3"
"1024"	"60"	"Borough"	"3"
"1025"	"60"	"Borough"	"3"
"1026"	"60"	"Borough"	"3"
"1027"	"60"	"Borough"	"3"
"1028"	"60"	"Borough"	"3"
"1029"	"60"	"Borough"	"3"
"1030"	"60"	"Borough"	"3"
"1031"	"61"	"Borough"	"3"
"1032"	"61"	"Borough"	"3"
"1033"	"61"	"Borough"	"3"
"1034"	"61"	"Borough"	"3"
"1035"	"61"	"Borough"	"3"
"1036"	"61"	"Borough"	"3"
"1037"	"61"	"Borough"	"3"
"1038"	"61"	"Borough"	"3"
"1039"	"61"	"Borough"	"3"
"1040"	"61"	"Borough"	"3"
"1041"	"61"	"Borough"	"3"
"1042"	"61"	"Borough"	"3"
"1043"	"61"	"Borough"	"3"
"1044"	"61"	"Borough"	"3"
"1045"	"61"	"Borough"	"3"
"1046"	"61"	"Borough"	"3"
"1047"	"62"	"Borough"	"3"
"1048"	"62"	"Borough"	"3"
"1049"	"62"	"Borough"	"3"
"1050"	"62"	"Borough"	"3"
"1051"	"62"	"Borough"	"3"
"1052"	"62"	"Borough"	"3"
"1053"	"62"	"Borough"	"3"
"1054"	"62"	"Borough"	"3"
"1055"	"62"	"Borough"	"3"
"1056"	"62"	"Borough"	"3"
"1057"	"62"	"Borough"	"3"
"1058"	"62"	"Borough"	"3"
"1059"	"62"	"Borough"	"3"
"1060"	"62"	"Borough"	"3"
"1061"	"62"	"Borough"	"3"
"1062"	"62"	"Borough"	"3"
"1063"	"63"	"Borough"	"3"
"1064"	"63"	"Borough"	"3"
"1065"	"63"	"Borough"	"3"
"1066"	"63"	"Borough"	"3"
"1067"	"63"	"Borough"	"3"
"1068"	"63"	"Borough"	"3"
"1069"	"63"	"Borough"	"3"
"1070"	"63"	"Borough"	"3"
"1071"	"63"	"Borough"	"3"
"1072"	"63"	"Borough"	"3"
"1073"	"63"	"Borough"	"3"
"1074"	"63"	"Borough"	"3"
"1075"	"63"	"Borough"	"3"
"1076"	"63"	"Borough"	"3"
"1077"	"63"	"Borough"	"3"
"1078"	"63"	"Borough"	"3"
"1079"	"64"	"Borough"	"3"
"1080"	"64"	"Borough"	"3"
"1081"	"64"	"Borough"	"3"
"1082"	"64"	"Borough"	"3"
"1083"	"64"	"Borough"	"3"
"1084"	"64"	"Borough"	"3"
"1085"	"64"	"Borough"	"3"
"1086"	"64"	"Borough"	"3"
"1087"	"64"	"Borough"	"3"
"1088"	"64"	"Borough"	"3"
"1089"	"64"	"Borough"	"3"
"1090"	"64"	"Borough"	"3"
"1091"	"64"	"Borough"	"3"
"1092"	"64"	"Borough"	"3"
"1093"	"64"	"Borough"	"3"
"1094"	"64"	"Borough"	"3"
"1095"	"65"	"Borough"	"3"
"1096"	"65"	"Borough"	"3"
"1097"	"65"	"Borough"	"3"
"1098"	"65"	"Borough"	"3"
"1099"	"65"	"Borough"	"3"
"1100"	"65"	"Borough"	"3"
"1101"	"65"	"Borough"	"3"
"1102"	"65"	"Borough"	"3"
"1103"	"65"	"Borough"	"3"
"1104"	"65"	"Borough"	"3"
"1105"	"65"	"Borough"	"3"
"1106"	"65"	"Borough"	"3"
"1107"	"65"	"Borough"	"3"
"1108"	"65"	"Borough"	"3"
"1109"	"65"	"Borough"	"3"
"1110"	"65"	"Borough"	"3"
"1111"	"66"	"Borough"	"3"
"1112"	"66"	"Borough"	"3"
"1113"	"66"	"Borough"	"3"
"1114"	"66"	"Borough"	"3"
"1115"	"66"	"Borough"	"3"
"1116"	"66"	"Borough"	"3"
"1117"	"66"	"Borough"	"3"
"1118"	"66"	"Borough"	"3"
"1119"	"66"	"Borough"	"3"
"1120"	"66"	"Borough"	"3"
"1121"	"66"	"Borough"	"3"
"1122"	"66"	"Borough"	"3"
"1123"	"66"	"Borough"	"3"
"1124"	"66"	"Borough"	"3"
"1125"	"66"	"Borough"	"3"
"1126"	"66"	"Borough"	"3"
"1127"	"67"	"Borough"	"3"
"1128"	"67"	"Borough"	"3"
"1129"	"67"	"Borough"	"3"
"1130"	"67"	"Borough"	"3"
"1131"	"67"	"Borough"	"3"
"1132"	"67"	"Borough"	"3"
"1133"	"67"	"Borough"	"3"
"1134"	"67"	"Borough"	"3"
"1135"	"67"	"Borough"	"3"
"1136"	"67"	"Borough"	"3"
"1137"	"67"	"Borough"	"3"
"1138"	"67"	"Borough"	"3"
"1139"	"67"	"Borough"	"3"
"1140"	"67"	"Borough"	"3"
"1141"	"67"	"Borough"	"3"
"1142"	"67"	"Borough"	"3"
"1143"	"68"	"Borough"	"3"
"1144"	"68"	"Borough"	"3"
"1145"	"68"	"Borough"	"3"
"1146"	"68"	"Borough"	"3"
"1147"	"68"	"Borough"	"3"
"1148"	"68"	"Borough"	"3"
"1149"	"68"	"Borough"	"3"
"1150"	"68"	"Borough"	"3"
"1151"	"68"	"Borough"	"3"
"1152"	"68"	"Borough"	"3"
"1153"	"68"	"Borough"	"3"
"1154"	"68"	"Borough"	"3"
"1155"	"68"	"Borough"	"3"
"1156"	"68"	"Borough"	"3"
"1157"	"68"	"Borough"	"3"
"1158"	"68"	"Borough"	"3"
"1159"	"69"	"Borough"	"3"
"1160"	"69"	"Borough"	"3"
"1161"	"69"	"Borough"	"3"
"1162"	"69"	"Borough"	"3"
"1163"	"69"	"Borough"	"3"
"1164"	"69"	"Borough"	"3"
"1165"	"69"	"Borough"	"3"
"1166"	"69"	"Borough"	"3"
"1167"	"69"	"Borough"	"3"
"1168"	"69"	"Borough"	"3"
"1169"	"69"	"Borough"	"3"
"1170"	"69"	"Borough"	"3"
"1171"	"69"	"Borough"	"3"
"1172"	"69"	"Borough"	"3"
"1173"	"69"	"Borough"	"3"
"1174"	"69"	"Borough"	"3"
"1175"	"70"	"Borough"	"3"
"1176"	"70"	"Borough"	"3"
"1177"	"70"	"Borough"	"3"
"1178"	"70"	"Borough"	"3"
"1179"	"70"	"Borough"	"3"
"1180"	"70"	"Borough"	"3"
"1181"	"70"	"Borough"	"3"
"1182"	"70"	"Borough"	"3"
"1183"	"70"	"Borough"	"3"
"1184"	"70"	"Borough"	"3"
"1185"	"70"	"Borough"	"3"
"1186"	"70"	"Borough"	"3"
"1187"	"70"	"Borough"	"3"
"1188"	"70"	"Borough"	"3"
"1189"	"70"	"Borough"	"3"
"1190"	"70"	"Borough"	"3"
"1191"	"71"	"Borough"	"3"
"1192"	"71"	"Borough"	"3"
"1193"	"71"	"Borough"	"3"
"1194"	"71"	"Borough"	"3"
"1195"	"71"	"Borough"	"3"
"1196"	"71"	"Borough"	"3"
"1197"	"71"	"Borough"	"3"
"1198"	"71"	"Borough"	"3"
"1199"	"71"	"Borough"	"3"
"1200"	"71"	"Borough"	"3"
"1201"	"71"	"Borough"	"3"
"1202"	"71"	"Borough"	"3"
"1203"	"71"	"Borough"	"3"
"1204"	"71"	"Borough"	"3"
"1205"	"71"	"Borough"	"3"
"1206"	"71"	"Borough"	"3"
"1207"	"72"	"Borough"	"3"
"1208"	"72"	"Borough"	"3"
"1209"	"72"	"Borough"	"3"
"1210"	"72"	"Borough"	"3"
"1211"	"72"	"Borough"	"3"
"1212"	"72"	"Borough"	"3"
"1213"	"72"	"Borough"	"3"
"1214"	"72"	"Borough"	"3"
"1215"	"72"	"Borough"	"3"
"1216"	"72"	"Borough"	"3"
"1217"	"72"	"Borough"	"3"
"1218"	"72"	"Borough"	"3"
"1219"	"72"	"Borough"	"3"
"1220"	"72"	"Borough"	"3"
"1221"	"72"	"Borough"	"3"
"1222"	"72"	"Borough"	"3"
"1223"	"73"	"Borough"	"3"
"1224"	"73"	"Borough"	"3"
"1225"	"73"	"Borough"	"3"
"1226"	"73"	"Borough"	"3"
"1227"	"73"	"Borough"	"3"
"1228"	"73"	"Borough"	"3"
"1229"	"73"	"Borough"	"3"
"1230"	"73"	"Borough"	"3"
"1231"	"73"	"Borough"	"3"
"1232"	"73"	"Borough"	"3"
"1233"	"73"	"Borough"	"3"
"1234"	"73"	"Borough"	"3"
"1235"	"73"	"Borough"	"3"
"1236"	"73"	"Borough"	"3"
"1237"	"73"	"Borough"	"3"
"1238"	"73"	"Borough"	"3"
"1239"	"74"	"Borough"	"3"
"1240"	"74"	"Borough"	"3"
"1241"	"74"	"Borough"	"3"
"1242"	"74"	"Borough"	"3"
"1243"	"74"	"Borough"	"3"
"1244"	"74"	"Borough"	"3"
"1245"	"74"	"Borough"	"3"
"1246"	"74"	"Borough"	"3"
"1247"	"74"	"Borough"	"3"
"1248"	"74"	"Borough"	"3"
"1249"	"74"	"Borough"	"3"
"1250"	"74"	"Borough"	"3"
"1251"	"74"	"Borough"	"3"
"1252"	"74"	"Borough"	"3"
"1253"	"74"	"Borough"	"3"
"1254"	"74"	"Borough"	"3"
"1255"	"75"	"Borough"	"3"
"1256"	"75"	"Borough"	"3"
"1257"	"75"	"Borough"	"3"
"1258"	"75"	"Borough"	"3"
"1259"	"75"	"Borough"	"3"
"1260"	"75"	"Borough"	"3"
"1261"	"75"	"Borough"	"3"
"1262"	"75"	"Borough"	"3"
"1263"	"75"	"Borough"	"3"
"1264"	"75"	"Borough"	"3"
"1265"	"75"	"Borough"	"3"
"1266"	"75"	"Borough"	"3"
"1267"	"75"	"Borough"	"3"
"1268"	"75"	"Borough"	"3"
"1269"	"75"	"Borough"	"3"
"1270"	"75"	"Borough"	"3"
"1271"	"76"	"Borough"	"3"
"1272"	"76"	"Borough"	"3"
"1273"	"76"	"Borough"	"3"
"1274"	"76"	"Borough"	"3"
"1275"	"76"	"Borough"	"3"
"1276"	"76"	"Borough"	"3"
"1277"	"76"	"Borough"	"3"
"1278"	"76"	"Borough"	"3"
"1279"	"76"	"Borough"	"3"
"1280"	"76"	"Borough"	"3"
"1281"	"76"	"Borough"	"3"
"1282"	"76"	"Borough"	"3"
"1283"	"76"	"Borough"	"3"
"1284"	"76"	"Borough"	"3"
"1285"	"76"	"Borough"	"3"
"1286"	"76"	"Borough"	"3"
"1287"	"77"	"Borough"	"3"
"1288"	"77"	"Borough"	"3"
"1289"	"77"	"Borough"	"3"
"1290"	"77"	"Borough"	"3"
"1291"	"77"	"Borough"	"3"
"1292"	"77"	"Borough"	"3"
"1293"	"77"	"Borough"	"3"
"1294"	"77"	"Borough"	"3"
"1295"	"77"	"Borough"	"3"
"1296"	"77"	"Borough"	"3"
"1297"	"77"	"Borough"	"3"
"1298"	"77"	"Borough"	"3"
"1299"	"77"	"Borough"	"3"
"1300"	"77"	"Borough"	"3"
"1301"	"77"	"Borough"	"3"
"1302"	"77"	"Borough"	"3"
"1303"	"78"	"Borough"	"3"
"1304"	"78"	"Borough"	"3"
"1305"	"78"	"Borough"	"3"
"1306"	"78"	"Borough"	"3"
"1307"	"78"	"Borough"	"3"
"1308"	"78"	"Borough"	"3"
"1309"	"78"	"Borough"	"3"
"1310"	"78"	"Borough"	"3"
"1311"	"78"	"Borough"	"3"
"1312"	"78"	"Borough"	"3"
"1313"	"78"	"Borough"	"3"
"1314"	"78"	"Borough"	"3"
"1315"	"78"	"Borough"	"3"
"1316"	"78"	"Borough"	"3"
"1317"	"78"	"Borough"	"3"
"1318"	"78"	"Borough"	"3"
"1319"	"79"	"Borough"	"3"
"1320"	"79"	"Borough"	"3"
"1321"	"79"	"Borough"	"3"
"1322"	"79"	"Borough"	"3"
"1323"
